Order ID,Customer Name,Dish Name,Order Time,Meal Time,Customer Type,Price per Dish,Quantity,Total Revenue,Day of Week,Hour of Day,Dish Category
ORD00213,Kristy Hart,Pasta Alfredo,06-01-2025 12:16,Lunch,New,485.69,4,1942.76,Monday,12,Non-Veg
ORD00214,Joseph Smith,Fish Curry,09-01-2025 08:15,Breakfast,New,72.76,3,218.28,Thursday,8,Non-Veg
ORD00215,Jacqueline Mcmahon,Masala Dosa,23-01-2025 04:05,Dinner,New,80.87,2,161.74,Thursday,4,Non-Veg
ORD00216,Kevin Thompson,Veg Thali,23-02-2025 08:58,Breakfast,Returning,398.47,1,398.47,Sunday,8,Veg
ORD00217,Jon Rivera,Samosa,26-01-2025 05:42,Breakfast,New,293.1,2,586.2,Sunday,5,Veg
ORD00218,Barry Scott,Fish Curry,11-01-2025 00:08,Breakfast,New,56.69,2,113.38,Saturday,0,Non-Veg
ORD00219,Ashley Mendoza,Chole Bhature,23-02-2025 14:22,Breakfast,New,169.42,2,338.84,Sunday,14,Veg
ORD00220,Christopher Bennett,Pasta Alfredo,09-03-2025 12:18,Dinner,New,385.55,4,1542.2,Sunday,12,Non-Veg
ORD00221,Daniel Lee,Spring Roll,10-02-2025 19:16,Lunch,New,253.4,2,506.8,Monday,19,Non-Veg
ORD00222,Aaron Miller,Dal Makhani,28-03-2025 01:17,Breakfast,Returning,256.12,1,256.12,Friday,1,Veg
ORD00223,Deborah May,Chicken Tikka,06-01-2025 12:52,Lunch,Returning,358.74,4,1434.96,Monday,12,Non-Veg
ORD00224,Paul Contreras,Manchurian,06-03-2025 20:15,Lunch,New,454.67,3,1364.01,Thursday,20,Non-Veg
ORD00225,Melissa Mayer,Masala Dosa,25-02-2025 08:50,Breakfast,New,173.76,3,521.28,Tuesday,8,Non-Veg
ORD00226,Lisa Martinez,Dal Makhani,04-02-2025 16:05,Dinner,Returning,254.17,4,1016.68,Tuesday,16,Veg
ORD00227,Suzanne Jones,Spring Roll,10-01-2025 00:39,Dinner,New,433.76,2,867.52,Friday,0,Non-Veg
ORD00228,Keith Aguilar,Chicken Tikka,09-02-2025 03:30,Breakfast,Returning,202.52,4,810.08,Sunday,3,Non-Veg
ORD00229,Kara Jackson,Pasta Alfredo,06-02-2025 07:02,Dinner,New,190.65,3,571.95,Thursday,7,Non-Veg
ORD00230,Elizabeth Ramirez,Mutton Rogan Josh,02-03-2025 12:57,Lunch,New,359.07,4,1436.28,Sunday,12,Non-Veg
ORD00231,Olivia Camacho,Chicken Biryani,07-01-2025 02:39,Breakfast,New,244.34,3,733.02,Tuesday,2,Non-Veg
ORD00232,Shaun Gonzalez,Masala Dosa,15-03-2025 21:20,Dinner,New,313.91,3,941.73,Saturday,21,Non-Veg
ORD00233,Thomas Maldonado,Chicken Biryani,02-03-2025 23:39,Lunch,Returning,443.12,4,1772.48,Sunday,23,Non-Veg
ORD00234,Steven Curry,Manchurian,21-03-2025 00:22,Dinner,New,485.78,3,1457.34,Friday,0,Non-Veg
ORD00235,Sharon Coffey,Chicken Biryani,02-02-2025 00:10,Dinner,New,119.63,4,478.52,Sunday,0,Non-Veg
ORD00236,John Byrd,Samosa,21-01-2025 09:52,Breakfast,Returning,430.42,3,1291.26,Tuesday,9,Veg
ORD00237,William Davidson,Spring Roll,11-01-2025 10:58,Lunch,New,413.25,1,413.25,Saturday,10,Non-Veg
ORD00238,Deanna Barnes MD,Manchurian,25-02-2025 10:22,Dinner,Returning,63.03,3,189.09,Tuesday,10,Non-Veg
ORD00239,Sara Walter,Spring Roll,05-03-2025 23:04,Lunch,Returning,207.96,2,415.92,Wednesday,23,Non-Veg
ORD00240,Patrick Parker,Masala Dosa,21-03-2025 04:14,Dinner,Returning,81.31,1,81.31,Friday,4,Non-Veg
ORD00241,Michael Moreno,Tandoori Roti,09-01-2025 08:26,Dinner,New,219.29,4,877.16,Thursday,8,Non-Veg
ORD00242,Anthony Hayes,Masala Dosa,01-02-2025 00:41,Lunch,Returning,374.72,1,374.72,Saturday,0,Non-Veg
ORD00243,John Smith,Paneer Butter Masala,22-03-2025 09:41,Breakfast,New,389.5,1,389.5,Saturday,9,Veg
ORD00244,Haley Anderson,Chicken Biryani,03-03-2025 08:18,Lunch,Returning,347.87,4,1391.48,Monday,8,Non-Veg
ORD00245,Whitney Cooper,Chicken Tikka,25-02-2025 06:10,Lunch,Returning,147.01,1,147.01,Tuesday,6,Non-Veg
ORD00246,Matthew Johnson,Pasta Alfredo,01-02-2025 10:02,Breakfast,Returning,355.2,4,1420.8,Saturday,10,Non-Veg
ORD00247,Kara Hernandez,Fish Curry,17-02-2025 23:06,Lunch,New,149.23,1,149.23,Monday,23,Non-Veg
ORD00248,Brian Rodriguez,Veg Thali,01-01-2025 16:47,Lunch,New,395.31,3,1185.93,Wednesday,16,Veg
ORD00249,Susan Watts,Chole Bhature,27-01-2025 08:18,Breakfast,New,273.82,4,1095.28,Monday,8,Veg
ORD00250,Joyce Madden,Masala Dosa,16-01-2025 23:48,Lunch,New,275.12,3,825.36,Thursday,23,Non-Veg
ORD00251,Mary Jackson,Pasta Alfredo,07-01-2025 13:27,Dinner,New,246.3,4,985.2,Tuesday,13,Non-Veg
ORD00252,Karen Fisher,Chicken Biryani,25-03-2025 20:18,Lunch,Returning,308.03,4,1232.12,Tuesday,20,Non-Veg
ORD00253,James Howard,Chicken Biryani,27-01-2025 08:27,Lunch,New,484.79,2,969.58,Monday,8,Non-Veg
ORD00254,Sean Warren,Dal Makhani,14-03-2025 22:30,Lunch,Returning,89.66,1,89.66,Friday,22,Veg
ORD00255,Kristin Huerta,Pasta Alfredo,23-01-2025 03:31,Dinner,Returning,285.78,4,1143.12,Thursday,3,Non-Veg
ORD00256,Donald Hunter,Mutton Rogan Josh,21-03-2025 05:41,Dinner,Returning,149.71,2,299.42,Friday,5,Non-Veg
ORD00257,Bryan Jimenez,Fried Rice,07-01-2025 22:51,Dinner,New,288.77,2,577.54,Tuesday,22,Non-Veg
ORD00258,Michael Clements,Spring Roll,24-03-2025 11:01,Lunch,Returning,377.32,2,754.64,Monday,11,Non-Veg
ORD00259,Henry Schultz,Chicken Biryani,22-01-2025 12:08,Breakfast,Returning,138.77,2,277.54,Wednesday,12,Non-Veg
ORD00260,Samuel Lewis,Spring Roll,11-03-2025 04:42,Dinner,New,129.72,4,518.88,Tuesday,4,Non-Veg
ORD00261,Jonathan Moreno,Spring Roll,12-02-2025 05:31,Dinner,Returning,356.51,3,1069.53,Wednesday,5,Non-Veg
ORD00262,Kyle Andrade,Fish Curry,20-03-2025 15:58,Lunch,New,247.89,4,991.56,Thursday,15,Non-Veg
ORD00263,Kimberly Edwards,Fish Curry,10-02-2025 06:01,Lunch,Returning,316.14,3,948.42,Monday,6,Non-Veg
ORD00264,Lauren Bender,Chicken Biryani,16-02-2025 04:17,Lunch,Returning,253.36,1,253.36,Sunday,4,Non-Veg
ORD00265,Richard Terrell,Samosa,03-02-2025 13:31,Lunch,New,340.1,1,340.1,Monday,13,Veg
ORD00266,Richard Lindsey,Dal Makhani,25-02-2025 23:30,Dinner,Returning,258.22,1,258.22,Tuesday,23,Veg
ORD00267,Kimberly Morrison,Manchurian,10-02-2025 22:27,Dinner,New,194.69,4,778.76,Monday,22,Non-Veg
ORD00268,Kevin Scott,Masala Dosa,15-02-2025 15:15,Breakfast,Returning,96.58,3,289.74,Saturday,15,Non-Veg
ORD00269,Tina Meyer,Tandoori Roti,31-03-2025 10:03,Breakfast,New,67.61,4,270.44,Monday,10,Non-Veg
ORD00270,Yesenia Colon,Fried Rice,09-02-2025 23:55,Dinner,New,213.75,3,641.25,Sunday,23,Non-Veg
ORD00271,Diane Pruitt,Pasta Alfredo,05-02-2025 06:19,Lunch,New,405.15,3,1215.45,Wednesday,6,Non-Veg
ORD00272,Austin Santiago,Chole Bhature,06-01-2025 23:59,Breakfast,Returning,177.87,2,355.74,Monday,23,Veg
ORD00273,David Jones,Chicken Biryani,31-01-2025 08:14,Dinner,New,462.54,3,1387.62,Friday,8,Non-Veg
ORD00274,Margaret Montgomery,Fish Curry,30-03-2025 01:57,Dinner,Returning,108.03,1,108.03,Sunday,1,Non-Veg
ORD00275,Joseph Taylor,Fried Rice,29-01-2025 04:17,Lunch,Returning,415.93,1,415.93,Wednesday,4,Non-Veg
ORD00276,Joshua Miller,Fish Curry,28-02-2025 19:15,Lunch,Returning,58.2,3,174.6,Friday,19,Non-Veg
ORD00277,Christopher Marsh,Veg Thali,17-01-2025 09:47,Lunch,Returning,136.4,2,272.8,Friday,9,Veg
ORD00278,Mr. Carl Rios,Chicken Biryani,15-01-2025 02:28,Lunch,New,278.46,1,278.46,Wednesday,2,Non-Veg
ORD00279,Brittany Knight,Chole Bhature,02-03-2025 06:00,Dinner,New,318.76,2,637.52,Sunday,6,Veg
ORD00280,Katelyn Rodriguez,Masala Dosa,15-01-2025 18:26,Dinner,New,374.53,1,374.53,Wednesday,18,Non-Veg
ORD00281,Kevin Escobar,Chole Bhature,07-02-2025 09:32,Dinner,New,486.31,3,1458.93,Friday,9,Veg
ORD00282,Jonathan Davis,Tandoori Roti,10-03-2025 11:37,Lunch,New,290.31,3,870.93,Monday,11,Non-Veg
ORD00283,Karen Howard,Spring Roll,29-03-2025 21:22,Lunch,New,215.53,4,862.12,Saturday,21,Non-Veg
ORD00284,Thomas Keith,Spring Roll,12-02-2025 00:33,Lunch,Returning,276.31,4,1105.24,Wednesday,0,Non-Veg
ORD00285,Holly Valdez,Masala Dosa,29-03-2025 22:50,Breakfast,New,442.85,1,442.85,Saturday,22,Non-Veg
ORD00286,Adriana Macias,Chicken Tikka,28-02-2025 08:40,Lunch,New,370.13,1,370.13,Friday,8,Non-Veg
ORD00287,Gary Wilson,Chicken Biryani,26-01-2025 22:43,Breakfast,Returning,252.19,2,504.38,Sunday,22,Non-Veg
ORD00288,Kenneth Brown,Pasta Alfredo,17-03-2025 15:26,Breakfast,New,417.52,3,1252.56,Monday,15,Non-Veg
ORD00289,Ronald Burke,Paneer Butter Masala,26-03-2025 16:38,Lunch,New,228.4,3,685.2,Wednesday,16,Veg
ORD00290,James Rodriguez,Pasta Alfredo,22-01-2025 11:03,Breakfast,Returning,151.04,3,453.12,Wednesday,11,Non-Veg
ORD00291,Richard Gordon,Chicken Biryani,26-03-2025 17:25,Dinner,Returning,406.12,2,812.24,Wednesday,17,Non-Veg
ORD00292,Melissa Patterson,Mutton Rogan Josh,04-01-2025 11:40,Lunch,New,391.48,4,1565.92,Saturday,11,Non-Veg
ORD00293,Colin Fletcher,Dal Makhani,10-02-2025 19:59,Breakfast,New,58.55,2,117.1,Monday,19,Veg
ORD00294,Jeffery Richards,Masala Dosa,18-03-2025 00:00,Dinner,Returning,100.03,3,300.09,Tuesday,0,Non-Veg
ORD00295,Justin King,Mutton Rogan Josh,22-01-2025 15:07,Breakfast,New,157.3,4,629.2,Wednesday,15,Non-Veg
ORD00296,Melinda Williams,Chicken Biryani,06-01-2025 17:12,Lunch,New,334.38,2,668.76,Monday,17,Non-Veg
ORD00297,Tara Morales,Masala Dosa,07-03-2025 09:41,Lunch,Returning,50.7,3,152.1,Friday,9,Non-Veg
ORD00298,Melissa Gilbert,Dal Makhani,22-01-2025 21:31,Lunch,New,348.97,1,348.97,Wednesday,21,Veg
ORD00299,Andrea Davis,Chole Bhature,17-02-2025 15:34,Breakfast,New,225.7,4,902.8,Monday,15,Veg
ORD00300,Brian Jones,Fish Curry,04-01-2025 23:06,Lunch,Returning,164.14,1,164.14,Saturday,23,Non-Veg
ORD00301,Stephanie Atkins,Spring Roll,02-02-2025 12:05,Breakfast,Returning,158.51,1,158.51,Sunday,12,Non-Veg
ORD00302,James Goodman,Dal Makhani,12-03-2025 05:22,Dinner,Returning,110.03,3,330.09,Wednesday,5,Veg
ORD00303,Christine Harris,Chole Bhature,19-02-2025 16:47,Dinner,New,423.67,4,1694.68,Wednesday,16,Veg
ORD00304,Sarah Watson,Tandoori Roti,31-03-2025 06:37,Lunch,New,415.17,1,415.17,Monday,6,Non-Veg
ORD00305,Amanda Reed,Spring Roll,07-03-2025 04:13,Lunch,New,182.05,1,182.05,Friday,4,Non-Veg
ORD00306,Chelsea Baker,Veg Thali,14-03-2025 00:12,Breakfast,Returning,470.02,4,1880.08,Friday,0,Veg
ORD00307,Kenneth Krause,Fried Rice,16-03-2025 05:16,Lunch,Returning,66.48,2,132.96,Sunday,5,Non-Veg
ORD00308,Steven Mccoy,Chole Bhature,27-01-2025 01:01,Breakfast,Returning,172.95,3,518.85,Monday,1,Veg
ORD00309,Robert Woods,Manchurian,09-02-2025 18:32,Lunch,Returning,452.59,4,1810.36,Sunday,18,Non-Veg
ORD00310,Tracey Gonzalez,Masala Dosa,31-01-2025 20:38,Lunch,Returning,215.31,3,645.93,Friday,20,Non-Veg
ORD00311,Julie Frye,Chicken Biryani,14-03-2025 22:08,Dinner,Returning,85.52,2,171.04,Friday,22,Non-Veg
ORD00312,Matthew Page,Mutton Rogan Josh,19-02-2025 15:36,Lunch,New,86.03,3,258.09,Wednesday,15,Non-Veg
ORD00313,Teresa Haynes,Chicken Tikka,28-01-2025 21:33,Dinner,Returning,124.99,4,499.96,Tuesday,21,Non-Veg
ORD00314,Kelly Ferrell,Chicken Tikka,01-02-2025 23:57,Breakfast,Returning,326.68,4,1306.72,Saturday,23,Non-Veg
ORD00315,Bonnie Roberson,Fish Curry,25-01-2025 23:46,Breakfast,New,352.03,4,1408.12,Saturday,23,Non-Veg
ORD00316,Melissa Thompson,Fried Rice,03-02-2025 01:39,Dinner,New,478.76,2,957.52,Monday,1,Non-Veg
ORD00317,David Torres,Dal Makhani,19-03-2025 05:56,Dinner,Returning,65.66,1,65.66,Wednesday,5,Veg
ORD00318,Jeffrey Carter,Spring Roll,22-01-2025 11:32,Dinner,Returning,212.97,1,212.97,Wednesday,11,Non-Veg
ORD00319,Maria Clayton,Masala Dosa,25-02-2025 01:50,Dinner,Returning,476.97,3,1430.91,Tuesday,1,Non-Veg
ORD00320,Scott White,Spring Roll,10-02-2025 09:48,Breakfast,New,288.26,4,1153.04,Monday,9,Non-Veg
ORD00321,Brian Adams,Fish Curry,29-01-2025 14:47,Lunch,New,482.23,1,482.23,Wednesday,14,Non-Veg
ORD00322,Rick Rivera,Masala Dosa,08-03-2025 23:06,Lunch,Returning,461.09,1,461.09,Saturday,23,Non-Veg
ORD00323,Jessica Rojas,Spring Roll,24-01-2025 19:51,Lunch,Returning,146.56,3,439.68,Friday,19,Non-Veg
ORD00324,Amanda Pineda,Manchurian,05-03-2025 04:01,Lunch,New,105.19,1,105.19,Wednesday,4,Non-Veg
ORD00325,Jennifer Sanchez,Masala Dosa,11-02-2025 03:30,Dinner,Returning,498.77,3,1496.31,Tuesday,3,Non-Veg
ORD00326,Gina Booker,Chole Bhature,02-03-2025 18:55,Dinner,New,297.5,3,892.5,Sunday,18,Veg
ORD00327,Heather Taylor,Mutton Rogan Josh,23-03-2025 03:08,Breakfast,New,407.16,2,814.32,Sunday,3,Non-Veg
ORD00328,Nicholas Hill,Veg Thali,12-01-2025 01:07,Breakfast,New,405.67,1,405.67,Sunday,1,Veg
ORD00329,Cody Smith,Fried Rice,02-02-2025 20:23,Dinner,Returning,260.33,2,520.66,Sunday,20,Non-Veg
ORD00330,Martin Rodriguez,Manchurian,25-02-2025 16:49,Breakfast,New,189.18,4,756.72,Tuesday,16,Non-Veg
ORD00331,Leslie Williams,Pasta Alfredo,17-02-2025 20:23,Lunch,New,106.4,3,319.2,Monday,20,Non-Veg
ORD00332,Stephanie Short,Chicken Biryani,28-02-2025 11:12,Lunch,Returning,356.05,3,1068.15,Friday,11,Non-Veg
ORD00333,Chelsey Fox,Manchurian,12-01-2025 16:21,Dinner,New,395.5,2,791,Sunday,16,Non-Veg
ORD00334,Carol White,Fried Rice,09-02-2025 09:04,Breakfast,New,283.15,3,849.45,Sunday,9,Non-Veg
ORD00335,Kristine Lewis,Masala Dosa,15-01-2025 23:41,Lunch,New,205.71,3,617.13,Wednesday,23,Non-Veg
ORD00336,Daniel Foley,Chicken Biryani,18-03-2025 23:58,Lunch,New,335.78,3,1007.34,Tuesday,23,Non-Veg
ORD00337,Charles Richardson,Fish Curry,12-01-2025 09:26,Lunch,New,276.16,2,552.32,Sunday,9,Non-Veg
ORD00338,Rebecca Thompson,Dal Makhani,23-02-2025 20:49,Breakfast,New,346.43,3,1039.29,Sunday,20,Veg
ORD00339,Barbara Townsend,Manchurian,18-03-2025 16:32,Dinner,New,421.36,1,421.36,Tuesday,16,Non-Veg
ORD00340,Michael Osborn,Paneer Butter Masala,08-01-2025 09:26,Dinner,Returning,343.01,4,1372.04,Wednesday,9,Veg
ORD00341,Amber Ross,Fish Curry,26-02-2025 06:16,Breakfast,Returning,450.05,3,1350.15,Wednesday,6,Non-Veg
ORD00342,Christina Gilbert,Mutton Rogan Josh,28-02-2025 10:16,Lunch,New,412.11,4,1648.44,Friday,10,Non-Veg
ORD00343,Gregory Rios,Chicken Tikka,28-01-2025 01:45,Breakfast,New,121.14,4,484.56,Tuesday,1,Non-Veg
ORD00344,Dana Oliver,Chicken Tikka,14-02-2025 01:51,Breakfast,Returning,323,3,969,Friday,1,Non-Veg
ORD00345,Christy Payne,Tandoori Roti,20-03-2025 09:56,Lunch,Returning,488.92,2,977.84,Thursday,9,Non-Veg
ORD00346,Lisa Brown,Chole Bhature,11-03-2025 05:41,Dinner,New,193.6,4,774.4,Tuesday,5,Veg
ORD00347,Mr. Brandon Gonzalez,Mutton Rogan Josh,12-01-2025 03:39,Lunch,New,113.39,1,113.39,Sunday,3,Non-Veg
ORD00348,Eric Ferrell,Pasta Alfredo,27-01-2025 09:58,Dinner,Returning,161.72,2,323.44,Monday,9,Non-Veg
ORD00349,Lisa Garrett,Chole Bhature,16-03-2025 01:04,Dinner,Returning,135.43,2,270.86,Sunday,1,Veg
ORD00350,Matthew Carpenter,Fried Rice,15-02-2025 08:28,Lunch,Returning,445.58,4,1782.32,Saturday,8,Non-Veg
ORD00351,Shawn Acosta,Chicken Biryani,03-01-2025 02:37,Lunch,Returning,485.01,2,970.02,Friday,2,Non-Veg
ORD00352,Lisa Carlson,Chole Bhature,23-02-2025 02:20,Breakfast,New,176.61,4,706.44,Sunday,2,Veg
ORD00353,Katherine Taylor,Fried Rice,27-01-2025 00:13,Breakfast,New,243.92,3,731.76,Monday,0,Non-Veg
ORD00354,Troy Gonzales,Chole Bhature,08-03-2025 05:15,Lunch,Returning,70.36,1,70.36,Saturday,5,Veg
ORD00355,Kelly Liu,Fried Rice,21-02-2025 21:47,Breakfast,Returning,298.95,1,298.95,Friday,21,Non-Veg
ORD00356,Kelli Mccoy,Fried Rice,05-02-2025 03:59,Lunch,Returning,421.39,1,421.39,Wednesday,3,Non-Veg
ORD00357,Amy Black,Chicken Biryani,12-01-2025 17:04,Lunch,Returning,407.7,3,1223.1,Sunday,17,Non-Veg
ORD00358,Jerry White,Chole Bhature,20-02-2025 18:36,Breakfast,New,321.11,4,1284.44,Thursday,18,Veg
ORD00359,Angela Zimmerman,Paneer Butter Masala,15-02-2025 12:26,Breakfast,New,111.67,3,335.01,Saturday,12,Veg
ORD00360,Amber Parker,Chicken Tikka,15-03-2025 04:17,Dinner,Returning,117.02,2,234.04,Saturday,4,Non-Veg
ORD00361,Lisa Snyder,Manchurian,30-01-2025 20:27,Dinner,Returning,123.13,3,369.39,Thursday,20,Non-Veg
ORD00362,Diana Fuller,Chole Bhature,24-02-2025 01:00,Dinner,Returning,368.93,3,1106.79,Monday,1,Veg
ORD00363,Thomas Williams,Samosa,13-02-2025 05:25,Breakfast,Returning,199.06,1,199.06,Thursday,5,Veg
ORD00364,James Jones,Pasta Alfredo,31-03-2025 04:37,Dinner,Returning,408.54,1,408.54,Monday,4,Non-Veg
ORD00365,Nicholas Fuller,Chicken Tikka,24-02-2025 07:58,Lunch,New,374.63,4,1498.52,Monday,7,Non-Veg
ORD00366,Carl Hart,Fried Rice,16-01-2025 12:29,Dinner,Returning,116.5,2,233,Thursday,12,Non-Veg
ORD00367,Gene Castro,Dal Makhani,03-01-2025 20:58,Dinner,New,135.85,4,543.4,Friday,20,Veg
ORD00368,Nathaniel Gilbert,Pasta Alfredo,29-01-2025 13:16,Breakfast,Returning,360.73,4,1442.92,Wednesday,13,Non-Veg
ORD00369,Stephanie Herrera,Spring Roll,15-02-2025 16:14,Dinner,Returning,442.77,1,442.77,Saturday,16,Non-Veg
ORD00370,Diana Johnson,Masala Dosa,06-03-2025 05:47,Dinner,New,302.4,4,1209.6,Thursday,5,Non-Veg
ORD00371,David Hayes DVM,Pasta Alfredo,17-02-2025 19:55,Lunch,New,256.85,3,770.55,Monday,19,Non-Veg
ORD00372,John Porter,Chole Bhature,19-02-2025 17:21,Dinner,Returning,324.53,2,649.06,Wednesday,17,Veg
ORD00373,Julia Reeves,Veg Thali,29-03-2025 03:20,Lunch,Returning,151.19,3,453.57,Saturday,3,Veg
ORD00374,Christine Gonzalez,Mutton Rogan Josh,12-03-2025 04:39,Dinner,New,360.61,4,1442.44,Wednesday,4,Non-Veg
ORD00375,Joshua Dunn,Chicken Tikka,29-01-2025 20:35,Lunch,Returning,179.51,4,718.04,Wednesday,20,Non-Veg
ORD00376,Steven Williams,Pasta Alfredo,23-03-2025 12:49,Lunch,New,180.7,3,542.1,Sunday,12,Non-Veg
ORD00377,Thomas Duran,Tandoori Roti,28-03-2025 22:54,Breakfast,Returning,465.8,3,1397.4,Friday,22,Non-Veg
ORD00378,Steven Scott,Chicken Tikka,10-03-2025 00:35,Breakfast,New,422.58,3,1267.74,Monday,0,Non-Veg
ORD00379,Diane Bailey,Fried Rice,26-03-2025 22:13,Dinner,Returning,111.77,2,223.54,Wednesday,22,Non-Veg
ORD00380,Kevin Allen,Paneer Butter Masala,23-01-2025 01:39,Dinner,New,337.08,1,337.08,Thursday,1,Veg
ORD00381,Gloria Benson,Pasta Alfredo,10-01-2025 02:53,Lunch,Returning,95.25,2,190.5,Friday,2,Non-Veg
ORD00382,Casey Blanchard,Fried Rice,01-01-2025 11:19,Breakfast,Returning,343.8,4,1375.2,Wednesday,11,Non-Veg
ORD00383,Stephanie Fields,Fish Curry,13-02-2025 11:00,Breakfast,Returning,194.53,1,194.53,Thursday,11,Non-Veg
ORD00384,Shawn Evans,Spring Roll,24-03-2025 15:25,Breakfast,New,290.82,1,290.82,Monday,15,Non-Veg
ORD00385,Justin Irwin,Manchurian,25-03-2025 02:58,Breakfast,Returning,447.01,2,894.02,Tuesday,2,Non-Veg
ORD00386,Daniel Thompson,Manchurian,27-03-2025 00:11,Breakfast,Returning,404.58,2,809.16,Thursday,0,Non-Veg
ORD00387,Alan Griffith,Tandoori Roti,27-03-2025 06:03,Lunch,New,54.17,1,54.17,Thursday,6,Non-Veg
ORD00388,Janice Perez,Chole Bhature,26-03-2025 12:14,Lunch,Returning,495.09,4,1980.36,Wednesday,12,Veg
ORD00389,Ashley Olson,Masala Dosa,22-03-2025 22:37,Dinner,Returning,172.78,1,172.78,Saturday,22,Non-Veg
ORD00390,Kimberly Riley,Masala Dosa,31-01-2025 02:23,Dinner,Returning,341.73,2,683.46,Friday,2,Non-Veg
ORD00391,Andrew Livingston,Tandoori Roti,02-01-2025 06:46,Lunch,Returning,305.5,2,611,Thursday,6,Non-Veg
ORD00392,Jonathan York,Dal Makhani,16-01-2025 23:22,Dinner,Returning,422.15,3,1266.45,Thursday,23,Veg
ORD00393,Christopher Patton,Pasta Alfredo,08-01-2025 21:28,Dinner,New,133.15,2,266.3,Wednesday,21,Non-Veg
ORD00394,Jennifer Reyes,Chole Bhature,13-02-2025 11:00,Breakfast,New,167.35,2,334.7,Thursday,11,Veg
ORD00395,Nicole Patel,Spring Roll,10-02-2025 15:54,Lunch,Returning,185.88,1,185.88,Monday,15,Non-Veg
ORD00396,Marcia Blanchard,Fish Curry,24-01-2025 19:22,Lunch,New,77.96,1,77.96,Friday,19,Non-Veg
ORD00397,Wendy Edwards,Mutton Rogan Josh,12-02-2025 08:40,Breakfast,Returning,358.73,3,1076.19,Wednesday,8,Non-Veg
ORD00398,Darlene Johnson,Chicken Biryani,04-03-2025 19:57,Dinner,Returning,215.39,2,430.78,Tuesday,19,Non-Veg
ORD00399,Melissa King,Masala Dosa,20-01-2025 22:41,Lunch,New,254.74,3,764.22,Monday,22,Non-Veg
ORD00400,Deanna Hess MD,Tandoori Roti,07-02-2025 20:25,Dinner,Returning,390.81,2,781.62,Friday,20,Non-Veg
ORD00401,Mason Gaines,Veg Thali,11-03-2025 08:18,Dinner,New,286.48,3,859.44,Tuesday,8,Veg
ORD00402,Deborah Graves,Manchurian,08-01-2025 02:37,Dinner,New,77.79,2,155.58,Wednesday,2,Non-Veg
ORD00403,Taylor Howard,Fried Rice,22-02-2025 03:05,Breakfast,New,197.65,4,790.6,Saturday,3,Non-Veg
ORD00404,Elizabeth Price,Fish Curry,11-01-2025 13:55,Breakfast,Returning,90.92,4,363.68,Saturday,13,Non-Veg
ORD00405,James Sparks,Paneer Butter Masala,15-03-2025 14:36,Lunch,New,280.96,4,1123.84,Saturday,14,Veg
ORD00406,Michael Sawyer,Paneer Butter Masala,21-02-2025 07:52,Dinner,Returning,352.75,3,1058.25,Friday,7,Veg
ORD00407,Matthew Smith,Paneer Butter Masala,07-03-2025 20:01,Lunch,Returning,417.4,2,834.8,Friday,20,Veg
ORD00408,Dale Rogers,Chicken Biryani,22-02-2025 15:20,Breakfast,Returning,205.04,1,205.04,Saturday,15,Non-Veg
ORD00409,Peter Jackson,Paneer Butter Masala,19-02-2025 06:11,Breakfast,Returning,64.28,4,257.12,Wednesday,6,Veg
ORD00410,Adam Howe,Spring Roll,17-01-2025 09:10,Breakfast,Returning,218.51,4,874.04,Friday,9,Non-Veg
ORD00411,Amanda White,Samosa,10-02-2025 19:50,Lunch,Returning,86.11,2,172.22,Monday,19,Veg
ORD00412,Victoria Romero,Samosa,01-03-2025 11:40,Lunch,New,130.31,4,521.24,Saturday,11,Veg
ORD00413,Jeffrey Cook,Masala Dosa,18-02-2025 03:16,Dinner,New,425.67,1,425.67,Tuesday,3,Non-Veg
ORD00414,Jennifer Burgess,Mutton Rogan Josh,31-03-2025 01:32,Lunch,Returning,289.37,2,578.74,Monday,1,Non-Veg
ORD00415,Brianna Reilly,Chicken Tikka,23-01-2025 12:41,Lunch,New,174.04,1,174.04,Thursday,12,Non-Veg
ORD00416,Chad York,Spring Roll,03-01-2025 22:22,Dinner,Returning,326.72,1,326.72,Friday,22,Non-Veg
ORD00417,Joseph Atkins,Veg Thali,22-01-2025 21:44,Breakfast,New,317.27,4,1269.08,Wednesday,21,Veg
ORD00418,Stephanie Vargas,Fish Curry,24-02-2025 09:52,Dinner,New,160.13,1,160.13,Monday,9,Non-Veg
ORD00419,Robert Horton,Chicken Tikka,06-02-2025 14:45,Breakfast,New,389.47,1,389.47,Thursday,14,Non-Veg
ORD00420,Matthew Davis,Fried Rice,13-01-2025 18:07,Lunch,New,417.1,3,1251.3,Monday,18,Non-Veg
ORD00421,Andrea Barry,Dal Makhani,22-02-2025 13:30,Dinner,Returning,156.61,2,313.22,Saturday,13,Veg
ORD00422,Ashley Diaz,Fish Curry,31-03-2025 17:17,Dinner,New,236.1,3,708.3,Monday,17,Non-Veg
ORD00423,Nancy Goodwin,Fried Rice,06-01-2025 13:09,Dinner,New,331.7,4,1326.8,Monday,13,Non-Veg
ORD00424,Mr. Bryan Mckinney,Chicken Tikka,20-02-2025 14:16,Breakfast,Returning,473.71,4,1894.84,Thursday,14,Non-Veg
ORD00425,Brian Hernandez,Fried Rice,13-03-2025 12:36,Lunch,Returning,233.72,3,701.16,Thursday,12,Non-Veg
